Tweet,Sentiment
"RT @emiliomoreno:  na Espanha, um motorista de taxi levou de graca para o hospital pacientes com #COVID19. recebeu uma homenagem de trab...",0.0
"if you could end coronavirus by sacrificing a sabji, which one would it be and why kareleh?",0.0
RT @MarcoSanavia1: Ovviamente per Saviano la colpa della diffusione letale del covid19 e di Berlusconi e di Salvini. Colpa loro e anche l'a...,0.0
"RT @MuthuiMkenya: A well wisher bought the lady who was poured busaa on by a chief 2 dairy cows

#RutoMurdersVSCorona https://t.co/mOYKHkCv...",0.2732
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @alvarodias_: Numero de infectados e quinze vezes maior, aponta estudo sobre coronavirus.
Estimativa de cientistas da USP e UNB apontam...",0.0
"RT @OFFIClAL2baba: CACOVID has allocated another N1,000,000 towards the Covid-19 response to poor households on Twitter.

Retweet and drop...",-0.6369
Le prix du petrole americain plonge a son plus bas niveau en 20 ans alors que le coronavirus frappe la demande https://t.co/ij3l1ETOcd,0.0
"RT @DDMabuza: As we count #Coronavirus new infections, recoveries and deaths, let us be reminded that these are not just statistics, but ev...",0.0
"RT @fcin1908it: Coronavirus, ONS: stop contagi, Umbria la prima. Lazio il 12. Ultime? Lombardia e Marche - https://t.co/C2iXSb81vz https://...",-0.296
"RT @Stand_with_HK: What Went WRONG with the Battle against #Coronavirus? 

We at @Stand_with_HK have created a new explainer video regard...",-0.6633
RT @SKinnock: Dangerous signs that China is using the distraction caused by coronavirus to carry out political arrests in Hong Kong. UK Gov...,-0.8225
"RT @piperivas: Asi se toma el hisopado nasofaringeo, examen que detecta el #COVID19.
Digo, por si tienen ganas de irse a meter al mall u o...",0.0
#Argentina #Ecuador #bolivia #Colombia #brasil #Uruguay #Paraguay #Venezuela #Italia #ItalyCoronavirus #CORRUPCION... https://t.co/xCyDRaSrV7,0.0
RT @raggapegs: '@realdonaldtrump admits coronavirus is hurting his family business and won't rule out cash bailout to keep it afloat.' Cash...,-0.2263
RT @amandacarpenter: I tried to write something about Jared and Ivanka's odd roles in COVID crisis management and then when you look at eve...,-0.7506
RT @irfanwahabkhan: @telenorpakistan donated PKR 50m towards @PakPMO's COVID Fund as part of Rs1.6 B total package. It's only during diffic...,0.0
RT @SaludMadrid: Actualizacion de la reordenacion de Atencion Primaria por el #coronavirus. Este es el listado correspondiente a los centro...,0.0
"RT @merrychus: @Karistofsky podias hablar de las oposiciones en Galicia, que son en junio y gracias a ella tendremos otro brote de coronavi...",0.0
"@TeichNelson @jairbolsonaro @minsaude @govbr Daqui que vc va atras de um entendimento para covid- 19,  milhares est... https://t.co/3QaAiwVxGO",0.0
"RT @johncardillo: The site @culttture that's pushing leftist COVID panic under the guise of ""conservatism"" is run by Ali 'Alexander,' a sle...",-0.5106
RT @GMA: The coronavirus outbreak has taken a large toll on nursing homes across the country with nearly 25 percent of COVID-19 related dea...,0.0
28 pasifim Yer Var bahcelievler de agir kufur asagilanma severim  corona gunleri sonrasin da gelebilecek reel maco... https://t.co/Ykg1u9utBs,0.0
RT @Sharx515: Covid19 in a plate,0.0
"RT @OCHANigeria: ""I am very saddened to confirm the death of a health worker on 18 April who had contracted #COVID19...

All actors are doi...",-0.8221
RT @SoyUnaGafapasta: Es precioso como los famosos dedican su tiempo libre a instruirnos en tiempos de coronavirus. Hoy Paulina Rubio nos ha...,0.0
"RT @3arabawy: 'I'm trapped': the UAE migrant workers left stranded by Covid-19 job losses 
https://t.co/jSl2jRjlsA",-0.7269
"RT @CNN: TV host Piers Morgan says President Trump has turned his White House coronavirus briefings into ""a self-aggrandizing, self-justify...",0.0
"RT @yapjustuplb: With the Duterte administration's ruling over COVID 19 outbreak, is there an existing genuine peace and order in the time...",0.5423
"Os que protestam contra uma suposta ditadura de prefeitos e governadores sao os mesmos que pedem o AI-5.

#Covid_19",0.0
"RT @cjwerleman: COVID-19 marks the official start of Apartheid India!

Hospitals are creating separate wards for Muslims and Hindus.

#Apar...",0.3595
"RT @seriousfunnyguy: When COVID-19 stuck, we didn't have time to take baby steps &amp; we went ballistic from day 1. By the time you see this,...",-0.25
"Coronavirus was a test, and many of the world's most advanced nations have all too visibly failed. Here's what we c... https://t.co/FhK88x3RwL",-0.2516
"@ChrisCuomo The wh is suppressing the real numbers of covid 19 infection .
I also find it hard to believe that the... https://t.co/gkTMSpqxY6",-0.1027
RT @theshowroompost: !El ultimo The Showroom Post! https://t.co/d1DukOAQ3R Gracias a @ParedroMag @totalnewsagency @Marly33333 #covid19 #cor...,0.0
RT @CarlosULEG: Hoy lunes a las 11 horas rueda de prensa @UnionporLeganes. La primera desde que estallo la crisis del coronavirus por parte...,-0.6249
"RT @SunTzilla: Dr Strange

Mf viewed 14 million futures and didn't think it would be a good idea to tell us about coronavirus. https://t.co...",0.2732
RT @ABC: HOP TO IT: A kangaroo had the run of the city of Adelaide as residents stayed inside to slow the spread of the novel coronavirus....,0.3182
"RT @saprajapati1: How come so many people gathered in a state like Maharashtra which is badly hit by Corona , under strict Lockdown. Oh JUS...",-0.1531
"RT @alaska_doctor: Conclusiones de las primeras autopsias realizadas en Italia a fallecidos por Covid-19
Gran sorpresa, el tema no es respi...",-0.296
RT @SteveChappell9: This from February before BJ contracted Coronavirus and many thousands died nationally. The govt has proven it is at le...,-0.5574
"RT @oscarcallest: Dios mio, ?acaso todos los que tienen coronavirus les da un ataque por hacer fiestas masivas para cumplir cuarentena? htt...",0.4329
"RT @Astro_Pontes: Bom dia,

Iniciamos neste domingo (19), a fase de testes clinicos em pacientes com #coronavirus

Confira a reportagem fei...",0.0
RT @scotgov:  Watch live: First Minister @NicolaSturgeon holds a press conference on coronavirus (#COVID19). https://t.co/2Wu5g64t5f,0.0
"RT @ProdigyDDK: DAY #2
$100 Corona giveaway

I will give a random person retweeting this $100

To enter follow me and like this video
h...",0.3612
RT @leahmcelrath: A doctor in Turkey expresses joy through dance after a #COVID19 patient in ICU recovers:,0.5859
"""Estem donant unes 800 altes al dia a persones que han superat la Covid-19""@albaverges, consellera de @salutcat... https://t.co/ZXuov079F2",0.0
RT @PanAmPost_es: #ULTIMAHORA | #ReinoUnido le advierte a #China  que debera responder <<preguntas dificiles>> tras la propagacion de #corona...,0.0
"RT @nyunggai: Be a good mate in this time of covid-19 isolation. Please Please Please keep in contact with your family, friends, neigbours,...",0.8481
"RT @Harvard: The stress, disruption, and lack of exercise accompanying the coronavirus pandemic is creating a ""perfect storm"" for insomnia,...",-0.1779
"RT @CGTNOfficial: A #Starbucks barista in S. China's #Guangzhou City tested positive for #coronavirus on April 18.

Guangzhou's Yuexiu Dist...",0.5574
RT @kylxnloren: If you could end Corona by sacrificing a part of Miami which part would you choose and why Kendall??,0.0
"A mi como #enfermera SE ME CUIDA mejor de OTRA FORMA que con una #pagaextraordinaria 
#enTiemposDelCovid19 https://t.co/kc8uyC4aog",0.0
"RT @gergerliogluof: Yurdun her yerinden cezaevlerindeki Covid19(+) vakalari geliyor

Afyon cezaevinde 2 IKM'de Covid 19 (+), birinin adi H....",0.0
"RT @TheRynheart: 'Kentucky Reports Highest Coronavirus Infection Increase After a Week of Protests to Reopen State'

273 in one day. 

htt...",0.1027
Experte #exklusiv im #Interview - E-Auto-Boom in der #Corona-Krise: Was ist da los? Wer profitiert von wem beim... https://t.co/svC6IBfTl8,0.0
"In every country people are coming together to combat Covid-19.

All but 1. The United States.

Why? Trump.

He's a... https://t.co/REMA74SZuH",0.4588
"RT @jreichelt: China's embassy in Berlin wrote me an open letter because they weren't too happy with our Corona coverage. I responded.
Full...",-0.4585
"RT @alaska_doctor: Conclusiones de las primeras autopsias realizadas en Italia a fallecidos por Covid-19
Gran sorpresa, el tema no es respi...",-0.296
"RT @KTHopkins: Thank you for all those sharing stories of empty wards, empty #COVID wards and nursing staff being set menial tasks to fill...",0.4019
"Goa is covid free I got to know !! But Goa plans?? Phir bhi Na ho payee[?]

#BadLuckHiKharaabHai",0.5063
RT @Trump_Jews: Who do would believe would make a better job on handling the #coronavirus?,0.4404
"RT @ReutersLatam: Bolsonaro ataca confinamientos por coronavirus en Brasil, sus partidarios salen a las calles https://t.co/i2r3YEymCT http...",0.0
"RT @ndtv: 80% of #coronavirus cases in India are asymptomatic, a matter of concern: Indian Council of Medical Research (ICMR)",0.0258
"RT @kylegriffin1: A group of U.S. officials working at WHO transmitted real-time info about the coronavirus directly to the Trump admin.

T...",0.0
"If the USA has 764,265 known cases of COVID-19, based upon new studies, there may be as many as 65 million infected... https://t.co/7zrO3fXXCt",-0.4939
"RT @dahmenaaron: ""We have stopped a wave of devastation."" New Zealand's COVID-19 lockdown will lift at 11.59pm on April 27, in one week.",-0.5719
RT @HerbsandDirt: I have a family member who is the LEAD tech on COVID-19 testing at a hospital in San Diego. They have performed THOUSANDS...,0.0
"RT @AGHamilton29: Wow.

So NYT printed a piece that blamed Fox News for the COVID-19 death of a NY bar owner who went on a cruise on 3/1 ba...",-0.4939
Madrid pierde el 61% de su produccion cada dia de confinamiento por el coronavirus https://t.co/Qn0vn6Vd3S,0.0
"RT @JasonVarioXXX: Got to have some fun with this cute muscle nugget pre covid 
I love a small muscle ass that can take a beating 

Full...",0.6124
"Coronavirus nel Lazio: a Roma il 35,2% dei casi. Eta media contagiati e di 58 anni

""Dei casi finora confermati il... https://t.co/a2tRNQBL9q",0.0
"RT @kylegriffin1: A group of U.S. officials working at WHO transmitted real-time info about the coronavirus directly to the Trump admin.

T...",0.0
RT @GiancarloSopo: New York Democratic Gov. Andrew Cuomo on whether he has faith in President @realDonaldTrump's handling of the coronaviru...,0.4215
"RT @akdemirhuseyin: Gunun en keyifli zamani 
Hergun 20 yasli hastami arayip halini hatrini soruyorum.
O kadar mutlu oluyorlar ki..
Corona...",0.0
"Andalucia; Baja en casi 100 personas los positivos confirmados por #Coronavirus 
Nuevos positivos: 130 (total 11.55... https://t.co/wzI8wY8BU4",0.0
"Ya tenemos a la venta en #Amazon las pantallas faciales de proteccion antisalpicaduras #COVID19

Son reutilizables,... https://t.co/kUIaaz2DGl",0.1779
"RT @jeremycorbyn: Migrants are dying of Covid-19 because they're too afraid to seek help.

I'm one of 60 MPs saying NHS charges for migrant...",0.1531
"RT @mitchellvii: If the USA has 764,265 known cases of COVID-19, based upon new studies, there may be as many as 65 million infected. That...",-0.4939
RT @richardhorton1: Just for the record: the UK government is deliberately rewriting history in its ongoing COVID-19 disinformation campaig...,0.0
"RT @caarolrbr: Galerinha, eu tenho uma marca e sei que e demais pedir aqui, mas preciso do apoio de quem puder, por causa do corona fui dem...",0.0
"RT @distraidasso: e ai corona vamos parar por favor, tu ta me impedindo de ver a pessoa que eu gosto",0.4019
"RT @kylegriffin1: A group of U.S. officials working at WHO transmitted real-time info about the coronavirus directly to the Trump admin.

T...",0.0
"RT @aragon_jb: ""Covid-19 ne tuerait pas directement, mais par l'intermediaire d'une bacterie... Prevotella... bacterie infectee... qui...decl...",0.0
RT @NursingNotesUK: It is with great sadness we announce that healthcare assistant Jenelyn Carter has sadly died from COVID-19. She was des...,-0.6369
"RT @MalagaJunta:  Parte oficial del Gobierno andaluz sobre #COVID19 
[?] Son 11.555 los casos positivos de #coronavirus en #Andalucia, 2.54...",0.0
RT @SethAbramson: MAJOR BREAKING NEWS: Top Israeli Media Outlet Confirms U.S. Reporting: Trump Administration Was Aware of Coronavirus Outb...,0.4065
RT @maibortpetit: Espana: el balance de muertes diarias por coronavirus bajo de 400 por primera vez desde el 22 de marzo https://t.co/i5AP7...,0.0
"Well worth a: clear on how to support developing world during #COVID19 ,Trump's decision to defund @WHO , vaccine... https://t.co/M4XXRkCbjm",0.8074
"RT @beaudonnet: #Coronavirus : 

22 morts dans un #Ehpad de Mars-la-Tour (Lorraine).

Soit presque la moitie des residents... https://t.co/...",0.0
"RT @pusholder: Bilim Kurulu Uyesi Prof. Dr. Ilhami Celik: ""Corona virusu 27 gune kadar vucutta kalabilir.""",0.0
"@RubyTombstone @TipBetPro @COVID_Australia I don't know, u said every other state has released their testing criter... https://t.co/wVqxrW4It8",0.0
"RT @AlertaNews24:  | URGENTE - CORONAVIRUS: Se elevan a 771,989 casos y 41.187 muertos en EEUU.",0.0
"RT @Brad84095454: !!Que se sacrifiquen otros yo no!!

Mas de 20.500 D.E.P [?]
muertes por #coronavirus

Los #socialistas siguen usando el #c...",0.0
"RT @COLIKOOs: #LavezVosMains
En reponse au #Covid19 #Covid19bj ou chacun est invite a rester chez lui, @voacitoyennes lance l'app #Boncitoy...",0.1531
"RT @kylegriffin1: A group of U.S. officials working at WHO transmitted real-time info about the coronavirus directly to the Trump admin.

T...",0.0
"RT @corazonespapel: ?Aun no has enviado tu carta a los pacientes del COVID19? 
[1] Accede a la web corazones de https://t.co/GE1DzauCic 
[2...",-0.3736
@OFFIClAL2baba @SledgeAma 100K for me and some neighbours o thanks #CACOVID19,0.4404
"RT @AlderConsulting: As part of Alder Consulting's contribution to Businesses during #COVID19 pandemic, we will be giving out two e-books (...",0.34
"RT @nytimes: The U.S. isn't doing nearly enough coronavirus testing to safely reopen, new estimates by Harvard University researchers sugge...",0.4939
"CM @myogiadityanath Ji skips his father's last rites due to #COVID19 Lockdown.

This is what great leaders do Toda... https://t.co/0XVwQFC1QU",0.6249
RT @TwiterosVe: #CUIDENSE EL GOBIERNO ESCONDE CASOS DE #COVID19 EN ARAGUA. EL ALCALDE DEL MCPIO MARIO BRICENO IRAGORRY DEL LIMON MARACAY BO...,0.0
RT @SocialPowerOne1: A watchdog out of Trump's grasp unleashes wave of coronavirus audits https://t.co/AntH5RQc5U https://t.co/V3cKVGfi9P,0.0
"RT @JaniceFiamengo: Writer claims that by having a woman leader, these nations have vanquished COVID-19. She is notably silent about Switze...",0.0
"RT @RepLeeZeldin: While @realDonaldTrump believes the enemy is coronavirus, @SpeakerPelosi believes the enemy is Pres Trump. In order to de...",-0.7906
"RT @XHNews: An 18-year-old volunteer in isolation ward! When coronavirus outbreak unfolded in China, a high school boy came all the way fro...",-0.4574
"RT @C_3C_3: I don't believe the Coronavirus numbers.

I'm sorry.

Just like I didnt believe Russia Collusion, Ukraine, Christine Blasey For...",0.296
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @Alyssa_Milano: Hospitals Face a White House Blockade for Coronavirus PPE

The federal government has effectively erected a blockade to...",0.4404
"Covid-19 L'Italia che verraPrima le spiagge e poi gli asili? Una riapertura senza le ""d"" dei diritti dei bambini e... https://t.co/dP0cIkROxC",0.0
"RT @TristinHopper: The more I think about it, the more I love @ianjamesyoung70's theory that BC's COVID-19 curve is so shallow because of e...",0.6682
"RT @SunTzilla: Dr Strange

Mf viewed 14 million futures and didn't think it would be a good idea to tell us about coronavirus. https://t.co...",0.2732
RT @chuge11: I haven't seen my wife or kids or dog in 4 weeks because I'm working in an ED swimming in COVID19 and purposefully trying not...,0.0
"RT @pritsi2101: CM @myogiadityanath Ji is not going to attend his father's last rites due to Covid Lockdown.

This is what great leaders do...",0.6249
I-PAC and M.K.Stalin come together to help Tamil Nadu fight the COVID crisis with #OndrinaivomVaa.,-0.6124
RT @DManuel93: A spa day is defo needed when this coronavirus is over.,0.0
"RT @MurtazaViews: Meera is stranded in New York, her Chinese cameraman has died after contracting #COVID19. She's appealing to PM Imran Kha...",-0.5574
"RT @JoeBiden: At a time when studies are linking air pollution with COVID-19 mortality rates for the most vulnerable in our society, the Tr...",-0.2944
"RT @Rafi_Akbey: Yeni cikan corona, korona, pandemi,   saglik, profesor xyz gibi hesaplar bol bol takipci topluyor. 
Yarin bi bakarsin Turki...",0.0
I am tired of hearing this covid19 omg,-0.4404
"RT @polskawruinie2: #Covidowyprezydent rusza z kampania wyborcza,na trumnach zmarlych na #Koronawirusie  i tysiace zarazonych,,#Jedziemy #P...",0.0
"RT @eldiarioes:  DATOS | ?Por que Canarias resiste al coronavirus y Soria no? Lo expertos explican por que en el archipielago, donde se de...",0.0
RT @AstuvilcaJR: Ratifico la informacion dada hoy en @PanoramaPTV sobre la cantidad de camas UCI #COVID que el Gobierno indica ha implement...,0.34
"RT @RenovaMidia: O Movimento Brasil Livre (MBL) diz que o presidente Jair Bolsonaro se aproveita da pandemia de #coronavirus para dar um ""g...",0.0
RT @Delia1donegal: TRUMP IS RESPONSIBLE FOR EVERY COVID 19 DEATH IN THE U.S. His inertia and long-term GOP obstruction of all attempts to f...,-0.3818
"RT @staronline: Covid-19: 36 new cases, no deaths for first time in a month
https://t.co/Q0w9goEBuA  https://t.co/Q0w9goEBuA",-0.296
RT @gemmaod1: #Covid19 is being used to usher in mandatory vax. This will be illegal in #Ireland thanks to our Constitution but some sheepl...,-0.0516
"Coronavirus live updates: U.S. death toll passes 40,000 https://t.co/KvcLqrxZaV",-0.5994
RT @RepLipinski: [Thread] Exploiting the Covid-19 crisis as a cover to arrest pro-democracy activists is deplorable. This past summer I met...,-0.8555
"@carla_muschi El Covid19 no solo llego al Peru con el caso 0, muchos peruanos vinieron d Italia y Espana huyendo d... https://t.co/b3zhgFzanR",-0.296
"RT @why_two_wit: Who wouldn't think twice about going to hospital in the midst of a pandemic?

Do I risk infection with #COVID-19 while I'm...",-0.2732
"RT @narendramodi: Spoke on phone with H.E. President @ibusolih about the COVID-19 pandemic, and the health and economic challenges it poses...",0.0772
"Even before the #COVID19 pandemic, #Libya was not a safe place to return people rescued in the Mediterranean.
 
Now... https://t.co/K0oGsIpXGM",0.1012
"Sod it I'm going to Block any armchair epidemiologists, who criticise how @10DowningStreet is handling #COVID19 unl... https://t.co/sVD5ZTZPfG",-0.7003
RT @ambankss_: I beat #COVID19 while pregnant ,0.0
"RT @dentaldrcarreno: Un 10% de #dentistas ha estado en contacto con el #COVID19, segun una encuesta del Consejo General y #SESPO. En una en...",0.34
RT @katalin_pota: Kentucky reports highest coronavirus infection increase after a week of protests to reopen state https://t.co/PoMU792qV8,0.1027
So if u drink beer in hot climates by the sea u will be fine ? #coronavirus #COVID19 #support needed - #mental and... https://t.co/s4iM4bif71,0.5423
"RT @SunTzilla: Dr Strange

Mf viewed 14 million futures and didn't think it would be a good idea to tell us about coronavirus. https://t.co...",0.2732
RT @Felipe_Lacambra: Teniendo en cuenta que desde Moncloa trabajan para minimizar el clima contrario al gobierno y que de lo del Covid-19 y...,0.0
"RT @KarluskaP: Djokovic opposes coronavirus vaccination - Reuters-""Personally I am opposed to vaccination and I wouldn't want to be forced...",-0.4976
"RT @LisaBritton: I've been hearing all day that ""countries led by women have fared better against coronavirus!""

They highlight Taiwan, New...",0.68
RT @conexaopolitica: Senegal usa hidroxicloroquina desde o primeiro caso de Covid-19 e tem apenas 3 mortes relacionadas ao coronavirus http...,0.0
RT @Millondolly68: Its a busy time re COVID but please remember people w #ME still need support @SimonHarrisTD @roinnslainte @HSELive @ICGP...,0.7579
RT @cartacapital: #Opiniao | Futuro pos-coronavirus dependera da forca da sociedade em defesa da vida das pessoas acima do lucro dos bancos...,0.0
RT @baglady618: @MarcZenn What if they get tested positive for #coronavirus?  What if they need treatments??  I can't stand those idiots. h...,0.6298
RT @CGasparino: SCOOP: Wall Street traders sizing up the damage of the #coronavirus shutdowns on municipal/state budgets. Here's some of th...,-0.2185
Hi @swedishPM the world urgently needs a vaccine against #COVID19 -- but funds are running out. Will you step up sup... https://t.co/hcXVc0xnww,0.0
"RT @THEHermanCain: The song is over, I'm left with only tears I must remember, even if it takes a million years #Coronavirus #DonaldTrump #...",-0.2263
"RT @LBA_Banking: Despite #Corona, #transformation of economy and society to #sustainability remains top issue in the long run. #EU-@VDombro...",0.2023
corona pleaseeee i beg youuuu take these kind of people into consideration next,0.0
RT @anaisbernal: La jueza descarta que haya pruebas que relacionen el 8M y la expansion del coronavirus https://t.co/4aXDALQQJf El abogado...,0.0
RT @virginiaraggi: Continua lavoro straordinario di Ama e Servizio Giardini contro diffusione #coronavirus. Questa settimana sanificati cir...,0.0
RT @vicderbyshire: Last week businessman John Callow came on air to say he was turned down by his bank for a gov coronavirus loan because h...,0.0
"RT @laydgeur: J'ai vu passer des correlations bien foireuses entre les deces Covid-19 et le port de masque ou l'usage de chloroquine, du co...",0.0
RT @HeidiNBC: A 5-year-old daughter of Detroit first responders is the first child with COVID-19 to die in Michigan https://t.co/3nqRH2YImO,-0.5994
"If you wish to help us in DONATIONS!!
please send us a message.
Stay Home Stay Safe!
#vizagvolunteers #covid19... https://t.co/b4kYx1FwUK",0.8879
"RT @ki__nii: The MBBS interns in #Punjab are working tirelessly in this #Covid19India outbreak. 
But this is how we are being aided financi...",0.0
RT @scotgov:  Watch live: First Minister @NicolaSturgeon holds a press conference on coronavirus (#COVID19). https://t.co/2Wu5g64t5f,0.0
RT @PatriziaRametta: Bomba atomica dagli USA: Fauci accusato di aver finanziato la sperimentazione chimerica sul Coronavirus finanziando co...,0.0
RT @dCofradias: ?Sabias que...? La corona de salida de la Virgen del Mayor Dolor y Traspaso de la Hermandad del Gran Poder es la mas antigu...,0.0
RT @alluarjun: Thank you Switzerland  especially Zermatt for showing solidarity for India  in its fight against the Covid-19 Pandemic ....,0.2732
"RT @AMOR4DIOR: ""Go back to China"" .. I hope she gets corona and then when one of these nurses has to take care of her she realised how fuck...",0.3818
Cada vez mas sectario ... Deja ver a tu cada vez menor audiencia la conferencia de casado #CoronavirusARV,0.0
#coronavirus ...,0.0
"RT @JohnJHarwood: if Trump intends to blame governors for the public health and economic catastrophe of coronavirus on his watch, it's not...",-0.7783
"""While the presidential race will likely consume whatever political discussion there beyond the coronavirus this ye... https://t.co/HkSfCIXEyY",0.0
"RT @AbdullahiAbba_: 70 New cases of Covid-19 Recorded in Lagos just of recent and these Bigots ain't saying anything about it , Had it been...",0.0
"RT @TSAlgerie:  DIRECT. #COVID19 : l'essentiel de l'actu en Algerie et dans le monde https://t.co/PoMGRmYg2g

 L'utilisation de la chloro...",0.0
Cientificos argentinos estudian en Chubut una molecula de erizos de mar que podria combatir el COVID-19  https://t.co/DxJD31vLPW,0.0
"RT @ImtiazMadmood: Germany sent $130 billion Covid-19 damage bill to China causing fury in Beijing.

Merkel is not only a scientist and gre...",-0.7845
A caido #Cabanas  #COVID19 https://t.co/dvvophuan3,0.0
"#ClapBecauseWeCare #COVID19 
...pause for a moment...",0.0
"To comecando a achar estranho depois dessa onda de corrupcao sobre a compra dos materiais ai pro covid 19 ,agora de... https://t.co/mVj2KvBIlv",0.0
"RT @meenakshisharan: https://t.co/CHofpIXg2G
I urge all #Hindus to #FeedTheNeedy Sanatanis wholeheartedly in this #CoronaCrisis ",0.0
"RT @f_mols: #covid19 #coronavirus The death toll is rising steadily, but it's happy times for Hedge Fund managers after it was revealed one...",0.5574
Coronavirus: Idris Elba says 'world should quarantine for a week every year to remember this time'... https://t.co/1ed7WyLiES,0.0
"Healthy daughter, 5, of cop and firefighter dies from coronavirus a month after complaining of a headache... https://t.co/vltKrwzNUK",0.2263
"RT @aproko_doctor: On the 19th of March, the US had 200 deaths from COVID19
One month later: over 40 thousand deaths

We can either decide...",0.0
RT @RPsolicitors: How are court proceedings affected by the #coronavirus lockdown? We've put a blog together to clear a few things up: http...,0.25
"RT @rimshutup: My dad passed away earlier this evening from complications with covid-19, keep him and my family in your prayers.",0.0
"RT @MichaelSkolnik: SHE HAS A NAME: Skylar Herbert, the daughter of Detroit first responders, is the first child with COVID-19 to die in Mi...",-0.5994
"RT @SunTzilla: Dr Strange

Mf viewed 14 million futures and didn't think it would be a good idea to tell us about coronavirus. https://t.co...",0.2732
"RT @onesided_hai: Feminism  is  a  ""BIG SCAM""  in  the name  of  ""Women empowerment"".

#FeminismIsCancer 
#FeminismIsCoronaVirus",-0.6633
"RT @OliverLaufer: Caso de COVID-19 en academia de baseball, grave:

- 41 infectados al llegar 3 + de RD.

- Violaron cuarentena y un + viaj...",-0.3818
#SP2 a clinica oftalmo que minha irma trabalha oferece 1 mascara para 30dd. A patroa disse que covid-19 e uma cocei... https://t.co/jw1owy1Yzh,0.0
RT @milligazette: Being a #Corona patient in India adds 10 times more manmade torture. Hope now you know why Kejriwal is so happy with Modi...,0.5757
RT @RMK_2023: There is no #COVID19 case in Zamfara but H.E @Bellomatawalle1 is taking serious measures to tackle the virus before arrival....,-0.2617
"RT @CNN: TV host Piers Morgan says President Trump has turned his White House coronavirus briefings into ""a self-aggrandizing, self-justify...",0.0
"RT @jreichelt: China's embassy in Berlin wrote me an open letter because they weren't too happy with our Corona coverage. I responded.
Full...",-0.4585
RT @WolffWaldo: Me parece muy bien que manden un avion a China o adonde sea para traer insumos contra el Coronavirus. Manden a buscar a nue...,0.0
"@smartcasualbox @brianstelter @piersmorgan Yep, Piers uses issues like Gun Control, Identity Politics, Covid Pandem... https://t.co/KZdP2pFVjd",0.3182
RT @richardhorton1: Just for the record: the UK government is deliberately rewriting history in its ongoing COVID-19 disinformation campaig...,0.0
"RT @AleJustOne: #Marzo 2020 e #Aprile 2020 due mesi di dolore.
#COVID19",0.0
Bolsominions morrao de covid e eu sentirei 0 falta.,0.0
"RT @LeeHolly81: @PressSec @realDonaldTrump Covid-19 tests as a % of the population:

1. Iceland: 12%
18. Italy: 2.2%
20. Germany: 2.1%
21....",0.0
https://t.co/tke14gL0Q8 History repeats itself #COVID19 #AnthonyFauci #America #coronavirus,0.0
"RT @Cleavon_MD: @ByMikeBaker As an ER doc, all I can do is fight ignorance with facts

COVID-19 is NOT the Flu!

It KILLS in many ways!
He...",-0.8286
RT @udogumpel: Serpeggia un dubbio in #Germania: @_FriedrichMerz lo esprime: e se l #Italia usasse il #CoviD19 solo come pretesto per farsi...,0.4588
"How does coronavirus kill? Clinicians trace a ferocious rampage through all the body. 
https://t.co/9v89fykusU...
A c... https://t.co/iCQV2ZzYnB",-0.7269
RT @SethAbramson: MAJOR BREAKING NEWS: Top Israeli Media Outlet Confirms U.S. Reporting: Trump Administration Was Aware of Coronavirus Outb...,0.4065
"RT @MSNBC: ""Anyone can have an opinion, not anyone can have their own facts. Facts are facts,"" says NY Gov. Cuomo. ""Some people say coronav...",0.0
#TrackingCOVID19Aid,0.0
"RT @Prefeitura_Rio: Voce nao o ve, mas ele existe [?]
O #coronavirus esta nas ruas e nao podemos relaxar nas medidas de protecao. #FiqueEmCa...",0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @lanuovacalabria: Coronavirus. L'Osservatorio Nazionale sulla Salute: ""In Lombardia zero casi a fine giugno. In Calabria gia tra la terz...",0.2023
"Las patrullas de frontera americana pararon a chinos portando viales de coronaVirus Sars y Mers 

 https://t.co/XpQ0mWqQdC",0.0
RT @Tsipora777: Cette femme est completement folle  Comme si cette #conne avait besoin de nous rappeler ca ! Mais #TaGueule !  #Coronavi...,0.0
"RT @FroilLannister: Felicidades al Gobierno por la brillante gestion de la crisis del coronavirus:

-El pais con mas muertos por millon de...",-0.6249
RT @compolmlr: Just reproducing the experiences of a cured  COVID19 patient.. please listento the first hand account about the care entire...,0.8271
RT @oliverpachecoMX: Bloquean accesos en Isla Aguada por miedo a contagio de #COVID__19 https://t.co/aurB7S6ToQ,0.0
"RT @kat2020maga: At least there will be a vaccine for COVID-19...
What can stop Clinton Body Count? [?] https://t.co/TM6IFWPx8S",-0.3736
RT @TarekWiliamSaab: EEUU amenaza con ejecutar un  #Genocidio mediante una invasion militar a Venezuela: mientras a consecuencia del #Covid...,0.0
RT @CaKizil: COVID ile ilgili onemlli bir soru da bagisiklik kazananlarin ne kadar sure bagisik kalacaklari. Buna kesin yanit vermek zor an...,0.3182
"RT @THECLASSICMANNY: The funny thing is at this point corona isn't going to ruin his business, it will be him and how he has chosen to resp...",0.716
